id	name	description	synonyms	organism
ENSG00000143153	ATP1B1	ATPase Na+/K+ transporting subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:804]	[]	NCBI:txid9606
ENSG00000143155	TIPRL	TOR signaling pathway regulator [Source:HGNC Symbol;Acc:HGNC:30231]	[]	NCBI:txid9606
ENSG00000143156	NME7	NME/NM23 family member 7 [Source:HGNC Symbol;Acc:HGNC:20461]	[]	NCBI:txid9606
ENSG00000143162	CREG1	cellular repressor of E1A stimulated genes 1 [Source:HGNC Symbol;Acc:HGNC:2351]	[]	NCBI:txid9606
ENSG00000143167	GPA33	glycoprotein A33 [Source:HGNC Symbol;Acc:HGNC:4445]	[]	NCBI:txid9606
ENSG00000143171	RXRG	retinoid X receptor gamma [Source:HGNC Symbol;Acc:HGNC:10479]	[]	NCBI:txid9606
ENSG00000143179	UCK2	uridine-cytidine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12562]	[]	NCBI:txid9606
ENSG00000143183	TMCO1	transmembrane and coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:18188]	[]	NCBI:txid9606
ENSG00000143184	XCL1	X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10645]	[]	NCBI:txid9606
ENSG00000143185	XCL2	X-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:10646]	[]	NCBI:txid9606
ENSG00000143190	POU2F1	POU class 2 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9212]	[]	NCBI:txid9606
ENSG00000143195	ILDR2	immunoglobulin like domain containing receptor 2 [Source:HGNC Symbol;Acc:HGNC:18131]	[]	NCBI:txid9606
ENSG00000143217	NECTIN4	nectin cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:19688]	[]	NCBI:txid9606
ENSG00000143224	PPOX	protoporphyrinogen oxidase [Source:HGNC Symbol;Acc:HGNC:9280]	[]	NCBI:txid9606
ENSG00000143226	FCGR2A	Fc fragment of IgG receptor IIa [Source:HGNC Symbol;Acc:HGNC:3616]	[]	NCBI:txid9606
ENSG00000143228	NUF2	NUF2 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:14621]	[]	NCBI:txid9606
ENSG00000143252	SDHC	succinate dehydrogenase complex subunit C [Source:HGNC Symbol;Acc:HGNC:10682]	[]	NCBI:txid9606
ENSG00000143256	PFDN2	prefoldin subunit 2 [Source:HGNC Symbol;Acc:HGNC:8867]	[]	NCBI:txid9606
ENSG00000143257	NR1I3	nuclear receptor subfamily 1 group I member 3 [Source:HGNC Symbol;Acc:HGNC:7969]	[]	NCBI:txid9606
ENSG00000143294	PRCC	proline rich mitotic checkpoint control factor [Source:HGNC Symbol;Acc:HGNC:9343]	[]	NCBI:txid9606
ENSG00000143297	FCRL5	Fc receptor like 5 [Source:HGNC Symbol;Acc:HGNC:18508]	[]	NCBI:txid9606
ENSG00000143320	CRABP2	cellular retinoic acid binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2339]	[]	NCBI:txid9606
ENSG00000143322	ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:77]	[]	NCBI:txid9606
ENSG00000143324	XPR1	xenotropic and polytropic retrovirus receptor 1 [Source:HGNC Symbol;Acc:HGNC:12827]	[]	NCBI:txid9606
ENSG00000143333	RGS16	regulator of G protein signaling 16 [Source:HGNC Symbol;Acc:HGNC:9997]	[]	NCBI:txid9606
ENSG00000143344	RGL1	ral guanine nucleotide dissociation stimulator like 1 [Source:HGNC Symbol;Acc:HGNC:30281]	[]	NCBI:txid9606
ENSG00000143355	LHX9	LIM homeobox 9 [Source:HGNC Symbol;Acc:HGNC:14222]	[]	NCBI:txid9606
ENSG00000143363	PRUNE1	prune exopolyphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:13420]	[]	NCBI:txid9606
ENSG00000143365	RORC	RAR related orphan receptor C [Source:HGNC Symbol;Acc:HGNC:10260]	[]	NCBI:txid9606
ENSG00000143379	SETDB1	SET domain bifurcated histone lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10761]	[]	NCBI:txid9606
ENSG00000143384	MCL1	MCL1 apoptosis regulator, BCL2 family member [Source:HGNC Symbol;Acc:HGNC:6943]	[]	NCBI:txid9606
ENSG00000143387	CTSK	cathepsin K [Source:HGNC Symbol;Acc:HGNC:2536]	[]	NCBI:txid9606
ENSG00000143390	RFX5	regulatory factor X5 [Source:HGNC Symbol;Acc:HGNC:9986]	[]	NCBI:txid9606
ENSG00000143393	PI4KB	phosphatidylinositol 4-kinase beta [Source:HGNC Symbol;Acc:HGNC:8984]	[]	NCBI:txid9606
ENSG00000143398	PIP5K1A	phosphatidylinositol-4-phosphate 5-kinase type 1 alpha [Source:HGNC Symbol;Acc:HGNC:8994]	[]	NCBI:txid9606
ENSG00000143401	ANP32E	acidic nuclear phosphoprotein 32 family member E [Source:HGNC Symbol;Acc:HGNC:16673]	[]	NCBI:txid9606
ENSG00000143409	MINDY1	MINDY lysine 48 deubiquitinase 1 [Source:HGNC Symbol;Acc:HGNC:25648]	[]	NCBI:txid9606
ENSG00000143412	ANXA9	annexin A9 [Source:HGNC Symbol;Acc:HGNC:547]	[]	NCBI:txid9606
ENSG00000143418	CERS2	ceramide synthase 2 [Source:HGNC Symbol;Acc:HGNC:14076]	[]	NCBI:txid9606
ENSG00000143434	SEMA6C	semaphorin 6C [Source:HGNC Symbol;Acc:HGNC:10740]	[]	NCBI:txid9606
ENSG00000143437	ARNT	aryl hydrocarbon receptor nuclear translocator [Source:HGNC Symbol;Acc:HGNC:700]	[]	NCBI:txid9606
ENSG00000143442	POGZ	pogo transposable element derived with ZNF domain [Source:HGNC Symbol;Acc:HGNC:18801]	[]	NCBI:txid9606
ENSG00000143443	C1orf56	chromosome 1 open reading frame 56 [Source:HGNC Symbol;Acc:HGNC:26045]	[]	NCBI:txid9606
ENSG00000143450	OAZ3	ornithine decarboxylase antizyme 3 [Source:HGNC Symbol;Acc:HGNC:8097]	[]	NCBI:txid9606
ENSG00000143458	GABPB2	GA binding protein transcription factor subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:28441]	[]	NCBI:txid9606
ENSG00000143473	KCNH1	potassium voltage-gated channel subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:6250]	[]	NCBI:txid9606
ENSG00000143476	DTL	denticleless E3 ubiquitin protein ligase homolog [Source:HGNC Symbol;Acc:HGNC:30288]	[]	NCBI:txid9606
ENSG00000143479	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3 [Source:HGNC Symbol;Acc:HGNC:3094]	[]	NCBI:txid9606
ENSG00000143499	SMYD2	SET and MYND domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20982]	[]	NCBI:txid9606
ENSG00000143502	SUSD4	sushi domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25470]	[]	NCBI:txid9606
ENSG00000143507	DUSP10	dual specificity phosphatase 10 [Source:HGNC Symbol;Acc:HGNC:3065]	[]	NCBI:txid9606
ENSG00000143514	TP53BP2	tumor protein p53 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12000]	[]	NCBI:txid9606
ENSG00000143515	ATP8B2	ATPase phospholipid transporting 8B2 [Source:HGNC Symbol;Acc:HGNC:13534]	[]	NCBI:txid9606
ENSG00000143537	ADAM15	ADAM metallopeptidase domain 15 [Source:HGNC Symbol;Acc:HGNC:193]	[]	NCBI:txid9606
ENSG00000143546	S100A8	S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]	[]	NCBI:txid9606
ENSG00000143554	SLC27A3	solute carrier family 27 member 3 [Source:HGNC Symbol;Acc:HGNC:10997]	[]	NCBI:txid9606
ENSG00000143569	UBAP2L	ubiquitin associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:29877]	[]	NCBI:txid9606
ENSG00000143575	HAX1	HCLS1 associated protein X-1 [Source:HGNC Symbol;Acc:HGNC:16915]	[]	NCBI:txid9606
ENSG00000143578	CREB3L4	cAMP responsive element binding protein 3 like 4 [Source:HGNC Symbol;Acc:HGNC:18854]	[]	NCBI:txid9606
ENSG00000143590	EFNA3	ephrin A3 [Source:HGNC Symbol;Acc:HGNC:3223]	[]	NCBI:txid9606
ENSG00000143603	KCNN3	potassium calcium-activated channel subfamily N member 3 [Source:HGNC Symbol;Acc:HGNC:6292]	[]	NCBI:txid9606
ENSG00000143614	GATAD2B	GATA zinc finger domain containing 2B [Source:HGNC Symbol;Acc:HGNC:30778]	[]	NCBI:txid9606
ENSG00000143621	ILF2	interleukin enhancer binding factor 2 [Source:HGNC Symbol;Acc:HGNC:6037]	[]	NCBI:txid9606
ENSG00000143622	RIT1	Ras like without CAAX 1 [Source:HGNC Symbol;Acc:HGNC:10023]	[]	NCBI:txid9606
ENSG00000143624	INTS3	integrator complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:26153]	[]	NCBI:txid9606
ENSG00000143627	PKLR	pyruvate kinase L/R [Source:HGNC Symbol;Acc:HGNC:9020]	[]	NCBI:txid9606
ENSG00000143630	HCN3	hyperpolarization activated cyclic nucleotide gated potassium channel 3 [Source:HGNC Symbol;Acc:HGNC:19183]	[]	NCBI:txid9606
ENSG00000143632	ACTA1	actin alpha 1, skeletal muscle [Source:HGNC Symbol;Acc:HGNC:129]	[]	NCBI:txid9606
ENSG00000143641	GALNT2	polypeptide N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:4124]	[]	NCBI:txid9606
ENSG00000143653	SCCPDH	saccharopine dehydrogenase (putative) [Source:HGNC Symbol;Acc:HGNC:24275]	[]	NCBI:txid9606
ENSG00000143669	LYST	lysosomal trafficking regulator [Source:HGNC Symbol;Acc:HGNC:1968]	[]	NCBI:txid9606
ENSG00000143674	MAP3K21	mitogen-activated protein kinase kinase kinase 21 [Source:HGNC Symbol;Acc:HGNC:29798]	[]	NCBI:txid9606
ENSG00000143702	CEP170	centrosomal protein 170 [Source:HGNC Symbol;Acc:HGNC:28920]	[]	NCBI:txid9606
ENSG00000143727	ACP1	acid phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:122]	[]	NCBI:txid9606
ENSG00000143748	NVL	nuclear VCP like [Source:HGNC Symbol;Acc:HGNC:8070]	[]	NCBI:txid9606
ENSG00000143756	FBXO28	F-box protein 28 [Source:HGNC Symbol;Acc:HGNC:29046]	[]	NCBI:txid9606
ENSG00000143761	ARF1	ADP ribosylation factor 1 [Source:HGNC Symbol;Acc:HGNC:652]	[]	NCBI:txid9606
ENSG00000143772	ITPKB	inositol-trisphosphate 3-kinase B [Source:HGNC Symbol;Acc:HGNC:6179]	[]	NCBI:txid9606
ENSG00000143774	GUK1	guanylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:4693]	[]	NCBI:txid9606
ENSG00000143776	CDC42BPA	CDC42 binding protein kinase alpha [Source:HGNC Symbol;Acc:HGNC:1737]	[]	NCBI:txid9606
ENSG00000143786	CNIH3	cornichon family AMPA receptor auxiliary protein 3 [Source:HGNC Symbol;Acc:HGNC:26802]	[]	NCBI:txid9606
ENSG00000143799	PARP1	poly(ADP-ribose) polymerase 1 [Source:HGNC Symbol;Acc:HGNC:270]	[]	NCBI:txid9606
ENSG00000143801	PSEN2	presenilin 2 [Source:HGNC Symbol;Acc:HGNC:9509]	[]	NCBI:txid9606
ENSG00000143811	PYCR2	pyrroline-5-carboxylate reductase 2 [Source:HGNC Symbol;Acc:HGNC:30262]	[]	NCBI:txid9606
ENSG00000143815	LBR	lamin B receptor [Source:HGNC Symbol;Acc:HGNC:6518]	[]	NCBI:txid9606
ENSG00000143816	WNT9A	Wnt family member 9A [Source:HGNC Symbol;Acc:HGNC:12778]	[]	NCBI:txid9606
ENSG00000143819	EPHX1	epoxide hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3401]	[]	NCBI:txid9606
ENSG00000143839	REN	renin [Source:HGNC Symbol;Acc:HGNC:9958]	[]	NCBI:txid9606
ENSG00000143845	ETNK2	ethanolamine kinase 2 [Source:HGNC Symbol;Acc:HGNC:25575]	[]	NCBI:txid9606
ENSG00000143851	PTPN7	protein tyrosine phosphatase non-receptor type 7 [Source:HGNC Symbol;Acc:HGNC:9659]	[]	NCBI:txid9606
ENSG00000143867	OSR1	odd-skipped related transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:8111]	[]	NCBI:txid9606
ENSG00000143878	RHOB	ras homolog family member B [Source:HGNC Symbol;Acc:HGNC:668]	[]	NCBI:txid9606
ENSG00000143921	ABCG8	ATP binding cassette subfamily G member 8 [Source:HGNC Symbol;Acc:HGNC:13887]	[]	NCBI:txid9606
ENSG00000143924	EML4	EMAP like 4 [Source:HGNC Symbol;Acc:HGNC:1316]	[]	NCBI:txid9606
ENSG00000143933	CALM2	calmodulin 2 [Source:HGNC Symbol;Acc:HGNC:1445]	[]	NCBI:txid9606
ENSG00000143947	RPS27A	ribosomal protein S27a [Source:HGNC Symbol;Acc:HGNC:10417]	[]	NCBI:txid9606
ENSG00000144034	TPRKB	TP53RK binding protein [Source:HGNC Symbol;Acc:HGNC:24259]	[]	NCBI:txid9606
ENSG00000144035	NAT8	N-acetyltransferase 8 (putative) [Source:HGNC Symbol;Acc:HGNC:18069]	[]	NCBI:txid9606
ENSG00000144048	DUSP11	dual specificity phosphatase 11 [Source:HGNC Symbol;Acc:HGNC:3066]	[]	NCBI:txid9606
ENSG00000144063	MALL	mal, T cell differentiation protein like [Source:HGNC Symbol;Acc:HGNC:6818]	[]	NCBI:txid9606
ENSG00000144118	RALB	RAS like proto-oncogene B [Source:HGNC Symbol;Acc:HGNC:9840]	[]	NCBI:txid9606
ENSG00000144182	LIPT1	lipoyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:29569]	[]	NCBI:txid9606
ENSG00000144191	CNGA3	cyclic nucleotide gated channel subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:2150]	[]	NCBI:txid9606
ENSG00000144218	AFF3	AF4/FMR2 family member 3 [Source:HGNC Symbol;Acc:HGNC:6473]	[]	NCBI:txid9606
ENSG00000144230	GPR17	G protein-coupled receptor 17 [Source:HGNC Symbol;Acc:HGNC:4471]	[]	NCBI:txid9606
ENSG00000144231	POLR2D	RNA polymerase II subunit D [Source:HGNC Symbol;Acc:HGNC:9191]	[]	NCBI:txid9606
ENSG00000144285	SCN1A	sodium voltage-gated channel alpha subunit 1 [Source:HGNC Symbol;Acc:HGNC:10585]	[]	NCBI:txid9606
ENSG00000144331	ZNF385B	zinc finger protein 385B [Source:HGNC Symbol;Acc:HGNC:26332]	[]	NCBI:txid9606
ENSG00000144354	CDCA7	cell division cycle associated 7 [Source:HGNC Symbol;Acc:HGNC:14628]	[]	NCBI:txid9606
ENSG00000144366	GULP1	GULP PTB domain containing engulfment adaptor 1 [Source:HGNC Symbol;Acc:HGNC:18649]	[]	NCBI:txid9606
ENSG00000144369	FAM171B	family with sequence similarity 171 member B [Source:HGNC Symbol;Acc:HGNC:29412]	[]	NCBI:txid9606
ENSG00000144381	HSPD1	heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261]	[]	NCBI:txid9606
ENSG00000144395	CCDC150	coiled-coil domain containing 150 [Source:HGNC Symbol;Acc:HGNC:26834]	[]	NCBI:txid9606
ENSG00000144476	ACKR3	atypical chemokine receptor 3 [Source:HGNC Symbol;Acc:HGNC:23692]	[]	NCBI:txid9606
ENSG00000144560	VGLL4	vestigial like family member 4 [Source:HGNC Symbol;Acc:HGNC:28966]	[]	NCBI:txid9606
ENSG00000144566	RAB5A	RAB5A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9783]	[]	NCBI:txid9606
ENSG00000144579	CTDSP1	CTD small phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:21614]	[]	NCBI:txid9606
ENSG00000144619	CNTN4	contactin 4 [Source:HGNC Symbol;Acc:HGNC:2174]	[]	NCBI:txid9606
ENSG00000144642	RBMS3	RNA binding motif single stranded interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:13427]	[]	NCBI:txid9606
ENSG00000144644	GADL1	glutamate decarboxylase like 1 [Source:HGNC Symbol;Acc:HGNC:27949]	[]	NCBI:txid9606
ENSG00000144681	STAC	SH3 and cysteine rich domain [Source:HGNC Symbol;Acc:HGNC:11353]	[]	NCBI:txid9606
ENSG00000144711	IQSEC1	IQ motif and Sec7 domain ArfGEF 1 [Source:HGNC Symbol;Acc:HGNC:29112]	[]	NCBI:txid9606
ENSG00000144712	CAND2	cullin associated and neddylation dissociated 2 (putative) [Source:HGNC Symbol;Acc:HGNC:30689]	[]	NCBI:txid9606
ENSG00000144724	PTPRG	protein tyrosine phosphatase receptor type G [Source:HGNC Symbol;Acc:HGNC:9671]	[]	NCBI:txid9606
ENSG00000144744	UBA3	ubiquitin like modifier activating enzyme 3 [Source:HGNC Symbol;Acc:HGNC:12470]	[]	NCBI:txid9606
ENSG00000144747	TMF1	TATA element modulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:11870]	[]	NCBI:txid9606
ENSG00000144749	LRIG1	leucine rich repeats and immunoglobulin like domains 1 [Source:HGNC Symbol;Acc:HGNC:17360]	[]	NCBI:txid9606
ENSG00000144802	NFKBIZ	NFKB inhibitor zeta [Source:HGNC Symbol;Acc:HGNC:29805]	[]	NCBI:txid9606
ENSG00000144810	COL8A1	collagen type VIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2215]	[]	NCBI:txid9606
ENSG00000144824	PHLDB2	pleckstrin homology like domain family B member 2 [Source:HGNC Symbol;Acc:HGNC:29573]	[]	NCBI:txid9606
ENSG00000144837	PLA1A	phospholipase A1 member A [Source:HGNC Symbol;Acc:HGNC:17661]	[]	NCBI:txid9606
ENSG00000144848	ATG3	autophagy related 3 [Source:HGNC Symbol;Acc:HGNC:20962]	[]	NCBI:txid9606
ENSG00000144852	NR1I2	nuclear receptor subfamily 1 group I member 2 [Source:HGNC Symbol;Acc:HGNC:7968]	[]	NCBI:txid9606
ENSG00000144857	BOC	BOC cell adhesion associated, oncogene regulated [Source:HGNC Symbol;Acc:HGNC:17173]	[]	NCBI:txid9606
ENSG00000144867	SRPRB	SRP receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:24085]	[]	NCBI:txid9606
ENSG00000144891	AGTR1	angiotensin II receptor type 1 [Source:HGNC Symbol;Acc:HGNC:336]	[]	NCBI:txid9606
ENSG00000144893	MED12L	mediator complex subunit 12L [Source:HGNC Symbol;Acc:HGNC:16050]	[]	NCBI:txid9606
ENSG00000144895	EIF2A	eukaryotic translation initiation factor 2A [Source:HGNC Symbol;Acc:HGNC:3254]	[]	NCBI:txid9606
ENSG00000144935	TRPC1	transient receptor potential cation channel subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:12333]	[]	NCBI:txid9606
ENSG00000145020	AMT	aminomethyltransferase [Source:HGNC Symbol;Acc:HGNC:473]	[]	NCBI:txid9606
ENSG00000145022	TCTA	T cell leukemia translocation altered [Source:HGNC Symbol;Acc:HGNC:11692]	[]	NCBI:txid9606
ENSG00000145029	NICN1	nicolin 1 [Source:HGNC Symbol;Acc:HGNC:18317]	[]	NCBI:txid9606
ENSG00000145040	UCN2	urocortin 2 [Source:HGNC Symbol;Acc:HGNC:18414]	[]	NCBI:txid9606
ENSG00000145191	EIF2B5	eukaryotic translation initiation factor 2B subunit epsilon [Source:HGNC Symbol;Acc:HGNC:3261]	[]	NCBI:txid9606
ENSG00000145194	ECE2	endothelin converting enzyme 2 [Source:HGNC Symbol;Acc:HGNC:13275]	[]	NCBI:txid9606
ENSG00000145214	DGKQ	diacylglycerol kinase theta [Source:HGNC Symbol;Acc:HGNC:2856]	[]	NCBI:txid9606
ENSG00000145217	SLC26A1	solute carrier family 26 member 1 [Source:HGNC Symbol;Acc:HGNC:10993]	[]	NCBI:txid9606
ENSG00000145220	LYAR	Ly1 antibody reactive [Source:HGNC Symbol;Acc:HGNC:26021]	[]	NCBI:txid9606
ENSG00000145242	EPHA5	EPH receptor A5 [Source:HGNC Symbol;Acc:HGNC:3389]	[]	NCBI:txid9606
ENSG00000145293	ENOPH1	enolase-phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:24599]	[]	NCBI:txid9606
ENSG00000145335	SNCA	synuclein alpha [Source:HGNC Symbol;Acc:HGNC:11138]	[]	NCBI:txid9606
ENSG00000145348	TBCK	TBC1 domain containing kinase [Source:HGNC Symbol;Acc:HGNC:28261]	[]	NCBI:txid9606
ENSG00000145349	CAMK2D	calcium/calmodulin dependent protein kinase II delta [Source:HGNC Symbol;Acc:HGNC:1462]	[]	NCBI:txid9606
ENSG00000145354	CISD2	CDGSH iron sulfur domain 2 [Source:HGNC Symbol;Acc:HGNC:24212]	[]	NCBI:txid9606
ENSG00000145384	FABP2	fatty acid binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3556]	[]	NCBI:txid9606
ENSG00000145386	CCNA2	cyclin A2 [Source:HGNC Symbol;Acc:HGNC:1578]	[]	NCBI:txid9606
ENSG00000145388	METTL14	methyltransferase like 14 [Source:HGNC Symbol;Acc:HGNC:29330]	[]	NCBI:txid9606
ENSG00000145391	SETD7	SET domain containing 7, histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:30412]	[]	NCBI:txid9606
ENSG00000145414	NAF1	nuclear assembly factor 1 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:25126]	[]	NCBI:txid9606
ENSG00000145425	RPS3A	ribosomal protein S3A [Source:HGNC Symbol;Acc:HGNC:10421]	[]	NCBI:txid9606
ENSG00000145431	PDGFC	platelet derived growth factor C [Source:HGNC Symbol;Acc:HGNC:8801]	[]	NCBI:txid9606
ENSG00000145451	GLRA3	glycine receptor alpha 3 [Source:HGNC Symbol;Acc:HGNC:4328]	[]	NCBI:txid9606
ENSG00000145476	CYP4V2	cytochrome P450 family 4 subfamily V member 2 [Source:HGNC Symbol;Acc:HGNC:23198]	[]	NCBI:txid9606
ENSG00000145494	NDUFS6	NADH:ubiquinone oxidoreductase subunit S6 [Source:HGNC Symbol;Acc:HGNC:7713]	[]	NCBI:txid9606
ENSG00000145545	SRD5A1	steroid 5 alpha-reductase 1 [Source:HGNC Symbol;Acc:HGNC:11284]	[]	NCBI:txid9606
ENSG00000145555	MYO10	myosin X [Source:HGNC Symbol;Acc:HGNC:7593]	[]	NCBI:txid9606
ENSG00000145592	RPL37	ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:10347]	[]	NCBI:txid9606
ENSG00000145604	SKP2	S-phase kinase associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10901]	[]	NCBI:txid9606
ENSG00000145623	OSMR	oncostatin M receptor [Source:HGNC Symbol;Acc:HGNC:8507]	[]	NCBI:txid9606
ENSG00000145626	UGT3A1	UDP glycosyltransferase family 3 member A1 [Source:HGNC Symbol;Acc:HGNC:26625]	[]	NCBI:txid9606
ENSG00000145632	PLK2	polo like kinase 2 [Source:HGNC Symbol;Acc:HGNC:19699]	[]	NCBI:txid9606
ENSG00000145649	GZMA	granzyme A [Source:HGNC Symbol;Acc:HGNC:4708]	[]	NCBI:txid9606
ENSG00000145675	PIK3R1	phosphoinositide-3-kinase regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8979]	[]	NCBI:txid9606
ENSG00000145681	HAPLN1	hyaluronan and proteoglycan link protein 1 [Source:HGNC Symbol;Acc:HGNC:2380]	[]	NCBI:txid9606
ENSG00000145687	SSBP2	single stranded DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15831]	[]	NCBI:txid9606
ENSG00000145692	BHMT	betaine--homocysteine S-methyltransferase [Source:HGNC Symbol;Acc:HGNC:1047]	[]	NCBI:txid9606
ENSG00000145708	CRHBP	corticotropin releasing hormone binding protein [Source:HGNC Symbol;Acc:HGNC:2356]	[]	NCBI:txid9606
ENSG00000145715	RASA1	RAS p21 protein activator 1 [Source:HGNC Symbol;Acc:HGNC:9871]	[]	NCBI:txid9606
ENSG00000145725	PPIP5K2	diphosphoinositol pentakisphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:29035]	[]	NCBI:txid9606
ENSG00000145730	PAM	peptidylglycine alpha-amidating monooxygenase [Source:HGNC Symbol;Acc:HGNC:8596]	[]	NCBI:txid9606
ENSG00000145736	GTF2H2	general transcription factor IIH subunit 2 [Source:HGNC Symbol;Acc:HGNC:4656]	[]	NCBI:txid9606
ENSG00000145777	TSLP	thymic stromal lymphopoietin [Source:HGNC Symbol;Acc:HGNC:30743]	[]	NCBI:txid9606
ENSG00000145782	ATG12	autophagy related 12 [Source:HGNC Symbol;Acc:HGNC:588]	[]	NCBI:txid9606
ENSG00000145819	ARHGAP26	Rho GTPase activating protein 26 [Source:HGNC Symbol;Acc:HGNC:17073]	[]	NCBI:txid9606
ENSG00000145839	IL9	interleukin 9 [Source:HGNC Symbol;Acc:HGNC:6029]	[]	NCBI:txid9606
ENSG00000145850	TIMD4	T cell immunoglobulin and mucin domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25132]	[]	NCBI:txid9606
ENSG00000145860	RNF145	ring finger protein 145 [Source:HGNC Symbol;Acc:HGNC:20853]	[]	NCBI:txid9606
ENSG00000145864	GABRB2	gamma-aminobutyric acid type A receptor subunit beta2 [Source:HGNC Symbol;Acc:HGNC:4082]	[]	NCBI:txid9606
ENSG00000145868	FBXO38	F-box protein 38 [Source:HGNC Symbol;Acc:HGNC:28844]	[]	NCBI:txid9606
ENSG00000145888	GLRA1	glycine receptor alpha 1 [Source:HGNC Symbol;Acc:HGNC:4326]	[]	NCBI:txid9606
ENSG00000145901	TNIP1	TNFAIP3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16903]	[]	NCBI:txid9606
ENSG00000145907	G3BP1	G3BP stress granule assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30292]	[]	NCBI:txid9606
ENSG00000145908	ZNF300	zinc finger protein 300 [Source:HGNC Symbol;Acc:HGNC:13091]	[]	NCBI:txid9606
ENSG00000145912	NHP2	NHP2 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14377]	[]	NCBI:txid9606
ENSG00000145920	CPLX2	complexin 2 [Source:HGNC Symbol;Acc:HGNC:2310]	[]	NCBI:txid9606
ENSG00000145949	MYLK4	myosin light chain kinase family member 4 [Source:HGNC Symbol;Acc:HGNC:27972]	[]	NCBI:txid9606
ENSG00000145979	TBC1D7	TBC1 domain family member 7 [Source:HGNC Symbol;Acc:HGNC:21066]	[]	NCBI:txid9606
ENSG00000145990	GFOD1	glucose-fructose oxidoreductase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21096]	[]	NCBI:txid9606
ENSG00000145996	CDKAL1	CDK5 regulatory subunit associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:21050]	[]	NCBI:txid9606
ENSG00000146007	ZMAT2	zinc finger matrin-type 2 [Source:HGNC Symbol;Acc:HGNC:26433]	[]	NCBI:txid9606
ENSG00000146021	KLHL3	kelch like family member 3 [Source:HGNC Symbol;Acc:HGNC:6354]	[]	NCBI:txid9606
ENSG00000146063	TRIM41	tripartite motif containing 41 [Source:HGNC Symbol;Acc:HGNC:19013]	[]	NCBI:txid9606
ENSG00000146066	HIGD2A	HIG1 hypoxia inducible domain family member 2A [Source:HGNC Symbol;Acc:HGNC:28311]	[]	NCBI:txid9606
ENSG00000146072	TNFRSF21	TNF receptor superfamily member 21 [Source:HGNC Symbol;Acc:HGNC:13469]	[]	NCBI:txid9606
ENSG00000146094	DOK3	docking protein 3 [Source:HGNC Symbol;Acc:HGNC:24583]	[]	NCBI:txid9606
